dataset,mechanism,method,missing_rate_target_per_var,n_imputations,maxit_used,n_obs,n_reps,runtime_sec_mean,achieved_missing_overall_mean,achieved_missing_y,achieved_missing_x1,achieved_missing_x2,achieved_missing_x3,param,true,mean_estimate,mean_std_error,mean_ci_width,mean_bias,pct_bias,rmse,coverage_rate,mean_fmi
categorical_interaction,MAR_monotone,cart,0.4,20,10,1000,500,11.348419373035432,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1:C(cat)[T.B],0.8,0.2984153585393725,0.2423016026325001,0.9498222823194006,-0.5015846414606275,-62.69808018257845,0.5209781262347769,0.436,0.8435462765290986
categorical_interaction,MAR_monotone,cart,0.4,10,10,1000,500,5.490957047462463,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1:C(cat)[T.C],-0.8,-0.3360083099505242,0.279156971996884,1.0942953302277856,0.4639916900494757,-57.99896125618447,0.4914094031499048,0.55,0.8319476964827613
categorical_interaction,MAR_monotone,cart,0.4,20,10,1000,500,11.348419373035432,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1:C(cat)[T.C],-0.8,-0.3392315708477209,0.28020444008328,1.098401405126458,0.4607684291522791,-57.596053644034896,0.4851107236688151,0.582,0.8451241538974946
categorical_interaction,MAR_monotone,cart,0.4,10,10,1000,500,5.490957047462463,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x2,0.3,0.1869854105793466,0.0915101194258828,0.3587196681494609,-0.1130145894206533,-37.67152980688445,0.1451939617334479,0.696,0.8097553372084938
categorical_interaction,MAR_monotone,cart,0.4,20,10,1000,500,11.348419373035432,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x2,0.3,0.1853162114196089,0.0906120252320211,0.3551991389095227,-0.114683788580391,-38.22792952679703,0.144958239169435,0.72,0.8210283750394753
categorical_interaction,MAR_monotone,cart,0.4,10,10,1000,500,5.490957047462463,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x3,0.2,0.1184587313463694,0.0882891833359914,0.3460935986770863,-0.0815412686536305,-40.77063432681528,0.1153030069084944,0.8,0.7991299775659959
categorical_interaction,MAR_monotone,cart,0.4,20,10,1000,500,11.348419373035432,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x3,0.2,0.1203082956824185,0.0870081583319745,0.3410719806613401,-0.0796917043175814,-39.84585215879073,0.1129626421809304,0.8,0.8056608516936695
categorical_interaction,MAR_monotone,cart,0.4,10,10,1000,500,5.490957047462463,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,z,0.25,0.0252838103438269,0.14257565973306,0.5588965861535953,-0.224716189656173,-89.88647586246923,0.2384513354883287,0.578,0.6693337849524764
categorical_interaction,MAR_monotone,cart,0.4,20,10,1000,500,11.348419373035432,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,z,0.25,0.0270813129991865,0.1409901142008261,0.5526812476672385,-0.2229186870008135,-89.16747480032541,0.2363201869509456,0.594,0.6790659926235166
categorical_interaction,MAR_monotone,rf,0.2,20,10,1000,500,105.3023453001976,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,C(cat)[T.B],0.0,-0.0318981949638567,0.1107447431022483,0.4341193929608133,-0.0318981949638567,,0.102578970111793,0.954,0.4172813309371246
categorical_interaction,MAR_monotone,rf,0.2,10,10,1000,500,52.43061755228042,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,C(cat)[T.B],0.0,-0.032310270719414,0.1122701542293504,0.4400990045790537,-0.032310270719414,,0.1039217736024462,0.956,0.4230631484890624
categorical_interaction,MAR_monotone,rf,0.2,20,10,1000,500,105.3023453001976,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,C(cat)[T.C],0.0,0.0024012461432146,0.1204429561226428,0.4721363880007598,0.0024012461432146,,0.1066367435478622,0.972,0.427005100289431
categorical_interaction,MAR_monotone,rf,0.2,10,10,1000,500,52.43061755228042,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,C(cat)[T.C],0.0,0.0009915655072201,0.1224104017193465,0.4798487747398385,0.0009915655072201,,0.1089840690897071,0.97,0.4371964831341501
categorical_interaction,MAR_monotone,rf,0.2,20,10,1000,500,105.3023453001976,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x1,0.3,0.3095287335802666,0.0842507925942988,0.3302631069696513,0.0095287335802665,3.1762445267555206,0.0689338273065023,0.976,0.4475095677933803
categorical_interaction,MAR_monotone,rf,0.2,10,10,1000,500,52.43061755228042,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x1,0.3,0.3098973823644457,0.0851115836019148,0.3336374077195062,0.0098973823644457,3.2991274548152587,0.0705270975656241,0.976,0.449356925535493
categorical_interaction,MAR_monotone,rf,0.2,20,10,1000,500,105.3023453001976,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x1:C(cat)[T.B],0.8,0.6716594229716457,0.119330486345478,0.467775506474274,-0.1283405770283543,-16.042572128544286,0.1746372978864939,0.812,0.5083937174202413
categorical_interaction,MAR_monotone,rf,0.2,10,10,1000,500,52.43061755228042,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x1:C(cat)[T.B],0.8,0.6713140735115207,0.1205740127581814,0.4726501300120711,-0.1286859264884792,-16.0857408110599,0.1753940785214105,0.796,0.5098561093644951
categorical_interaction,MAR_monotone,rf,0.2,20,10,1000,500,105.3023453001976,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x1:C(cat)[T.C],-0.8,-0.7520442925986434,0.1334665155535941,0.523188740970089,0.0479557074013566,-5.994463425169583,0.1268200734325597,0.954,0.4913577039101967
categorical_interaction,MAR_monotone,rf,0.2,10,10,1000,500,52.43061755228042,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x1:C(cat)[T.C],-0.8,-0.7540736438999545,0.1342686545670242,0.526333125902735,0.0459263561000455,-5.740794512505689,0.128384777459101,0.942,0.487972340960972
categorical_interaction,MAR_monotone,rf,0.2,20,10,1000,500,105.3023453001976,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x2,0.3,0.2576588628762984,0.047605354100335,0.1866129880733134,-0.0423411371237014,-14.11371237456716,0.0621793195020415,0.86,0.4604641073647842
categorical_interaction,MAR_monotone,rf,0.2,10,10,1000,500,52.43061755228042,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x2,0.3,0.257336326383151,0.048110433957069,0.1885929011117108,-0.0426636736168489,-14.22122453894966,0.0629057862860611,0.866,0.4632678496738966
categorical_interaction,MAR_monotone,rf,0.2,20,10,1000,500,105.3023453001976,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x3,0.2,0.1379353031415645,0.0466114246039942,0.1827167844476574,-0.0620646968584354,-31.032348429217745,0.0736056329478214,0.776,0.4440038668217976
categorical_interaction,MAR_monotone,rf,0.2,10,10,1000,500,52.43061755228042,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,x3,0.2,0.1382656182109518,0.0471571371204227,0.1848559775120572,-0.0617343817890481,-30.867190894524093,0.0733291446841408,0.782,0.448314784987187
categorical_interaction,MAR_monotone,rf,0.2,20,10,1000,500,105.3023453001976,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,z,0.25,0.0738077569682987,0.0916391496321412,0.3592254665579936,-0.1761922430317012,-70.47689721268048,0.18586908102781,0.504,0.4045022256000181
categorical_interaction,MAR_monotone,rf,0.2,10,10,1000,500,52.43061755228042,0.409778,0.59086,0.20015,0.3598899999999999,0.488212,z,0.25,0.0739251076162034,0.0923256888623857,0.3619167003405523,-0.1760748923837965,-70.42995695351863,0.1865524204023939,0.498,0.4039777521790409
categorical_interaction,MAR_monotone,rf,0.4,10,10,1000,500,66.19947046232224,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,C(cat)[T.B],0.0,-0.0961666829137582,0.1352177738009135,0.5300536732995811,-0.0961666829137582,,0.1687309255142866,0.888,0.5410678430735217
categorical_interaction,MAR_monotone,rf,0.4,20,10,1000,500,138.50751991033553,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,C(cat)[T.B],0.0,-0.0969506388299631,0.133406530062853,0.5229535978463842,-0.0969506388299631,,0.1681847314120703,0.888,0.5412681508722634
categorical_interaction,MAR_monotone,rf,0.4,10,10,1000,500,66.19947046232224,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,C(cat)[T.C],0.0,0.0041772008787127,0.146433240187284,0.5740183015341533,0.0041772008787127,,0.1706488374161739,0.902,0.5446431041378987
categorical_interaction,MAR_monotone,rf,0.4,20,10,1000,500,138.50751991033553,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,C(cat)[T.C],0.0,0.0048523244056309,0.144860814578821,0.5678543931489785,0.0048523244056309,,0.1690021941873788,0.904,0.5465977296305345
categorical_interaction,MAR_monotone,rf,0.4,10,10,1000,500,66.19947046232224,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1,0.3,0.3060908546002236,0.1033160154985867,0.40499878075446,0.0060908546002236,2.030284866741227,0.1265620723851054,0.884,0.5614287749678739
categorical_interaction,MAR_monotone,rf,0.4,20,10,1000,500,138.50751991033553,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1,0.3,0.305088545368687,0.102617586214696,0.4022609379616084,0.005088545368687,1.696181789562359,0.1257990125509827,0.882,0.5686557276106952
categorical_interaction,MAR_monotone,rf,0.4,10,10,1000,500,66.19947046232224,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1:C(cat)[T.B],0.8,0.3465253082296176,0.1442130496726601,0.5653151547168277,-0.4534746917703824,-56.68433647129781,0.4768595449660863,0.15,0.600407297606023
categorical_interaction,MAR_monotone,rf,0.4,20,10,1000,500,138.50751991033553,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1:C(cat)[T.B],0.8,0.3469285759245656,0.1427856384704274,0.5597197028040755,-0.4530714240754344,-56.6339280094293,0.4759276760757282,0.144,0.6049847876869132
categorical_interaction,MAR_monotone,rf,0.4,10,10,1000,500,66.19947046232224,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1:C(cat)[T.C],-0.8,-0.4458651065672031,0.1650788884509591,0.6471092427277597,0.3541348934327969,-44.26686167909962,0.3923052739226479,0.408,0.6094832103623106
categorical_interaction,MAR_monotone,rf,0.4,20,10,1000,500,138.50751991033553,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x1:C(cat)[T.C],-0.8,-0.4446163231191976,0.1642020786425614,0.6436721482788408,0.3553836768808024,-44.4229596101003,0.3920852293842497,0.4,0.6175776673833886
categorical_interaction,MAR_monotone,rf,0.4,10,10,1000,500,66.19947046232224,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x2,0.3,0.2082050315330021,0.0591253343936572,0.2317713108231363,-0.0917949684669978,-30.59832282233262,0.1332668891643978,0.556,0.5883302043058136
categorical_interaction,MAR_monotone,rf,0.4,20,10,1000,500,138.50751991033553,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x2,0.3,0.2081432475348587,0.0585443064381875,0.2294936812376951,-0.0918567524651412,-30.618917488380426,0.1329799468843522,0.558,0.5921957428160856
categorical_interaction,MAR_monotone,rf,0.4,10,10,1000,500,66.19947046232224,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x3,0.2,0.1294359731241044,0.0583772223373889,0.2288387115625648,-0.0705640268758955,-35.282013437947775,0.1114510050432764,0.656,0.5781113928438754
categorical_interaction,MAR_monotone,rf,0.4,20,10,1000,500,138.50751991033553,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,x3,0.2,0.1291593315965135,0.0577167386325167,0.2262496154394656,-0.0708406684034865,-35.42033420174327,0.1112337890843001,0.654,0.5810488670034759
categorical_interaction,MAR_monotone,rf,0.4,10,10,1000,500,66.19947046232224,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,z,0.25,0.0372686216823285,0.1100498662878588,0.4313954758484066,-0.2127313783176714,-85.09255132706859,0.2350286499332443,0.498,0.5184235714360994
categorical_interaction,MAR_monotone,rf,0.4,20,10,1000,500,138.50751991033553,0.67331,0.870212,0.39979,0.639698,0.7835400000000001,z,0.25,0.0372805487717102,0.1097210934613853,0.4301066863686303,-0.2127194512282897,-85.0877804913159,0.2341961217936026,0.484,0.527892939908171
